,ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,im_n_incr_cash_equ
1,002210.SZ,20190830,20190830,20190630,1,1,-372033500.92,345028301.06,119567458.64,58706052.67,,,,,,,,,,,,129138100.14,307411611.45,160571344.57,19371697.6,11522668.04,,,,,,68635798.32,260101508.53,47310102.92,,,,1115543.15,39465.61,1155008.76,16688112.59,,,,,16688112.59,-15533103.83,554517567.4,,215534495.28,770052062.68,,577955930.16,35550307.6,,265693584.5,879199822.26,-109147759.58,41062535.36,-36308225.13,96301432.84,59993207.71,,,,3302309.75,968991.7,,1745510.76,,,435580.61,,14584724.5,,20697.47,,5989008.24,550835468.53,-530427133.51,20000.8,47310102.92,,,,59993207.71,96301432.84,,,-36308225.13
0,002211.SZ,20190829,20190829,20190630,1,1,924543.14,-749202.0,470627473.82,4294812.49,,,,,,,,,,,,445682.31,475367968.62,672645049.69,19052427.17,25417302.72,,,,,,11429831.33,728544610.91,-253176642.29,1841426237.74,,,,,1841426237.74,6674994.51,,,1558368000.0,,1565042994.51,276383243.23,,,,,10753855.0372,,,,,,,1036049.8,24242650.74,37123322.35,61365973.09,,,,-2637705.6,11813569.62,294349.35,,,,,,,-9790767.6,-472795.35,,-153852386.82,-83975695.65,-14730551.38,,-253176642.29,,,,61365973.09,37123322.35,,,24242650.74
1,002211.SZ,20190829,20190829,20190630,1,1,924543.14,-749202.0,470627473.82,4294812.49,,,,,,,,,,,,445682.31,475367968.62,672645049.69,19052427.17,25417302.72,,,,,,11429831.33,728544610.91,-253176642.29,1841426237.74,,,,,1841426237.74,6674994.51,,,1558368000.0,,1565042994.51,276383243.23,,,,,,,,,,,,1036049.8,24242650.74,37123322.35,61365973.09,,,,-2637705.6,11813569.62,294349.35,,,,,,,-9790767.6,-472795.35,,-153852386.82,-83975695.65,-14730551.38,,-253176642.29,,,,61365973.09,37123322.35,,,24242650.74
0,002212.SZ,20190830,20190830,20190630,1,1,-81697340.27,15086351.52,3035967392.31,71274735.76,,,,,,,,,,,,107542387.83,3214784515.9,2551092717.72,452283129.85,214108368.32,,,,,,196256478.02,3413740693.91,-198956178.01,520000000.0,90108918.91,3304314.87,13309882.01,,626723115.79,94582258.78,82958976.0,,521943653.69,,699484888.47,-72761772.68,319047684.87,,34000000.0,547113620.08,-463218300.11,544992008.17,15103618.0,,34387446.01,594483072.18,-47369452.1,-619155.45,-319706558.24,789285305.7,469578747.46,194065935.21,,,10549466.14,35282642.16,31019922.42,341261.91,,,-2328402.35,88260.9,-290680.0,-2464788.3,-10991738.74,-2962240.26,-129855074.14,7444911.27,-68178730.27,,-198956178.01,,,,469578747.46,789285305.7,,,-319706558.24
1,002212.SZ,20190830,20190830,20190630,1,1,-81697340.27,15086351.52,3035967392.31,71274735.76,,,,,,,,,,,,107542387.83,3214784515.9,2551092717.72,452283129.85,214108368.32,,,,,,196256478.02,3413740693.91,-198956178.01,520000000.0,90108918.91,3304314.87,13309882.01,,626723115.79,94582258.78,82958976.0,,521943653.69,,699484888.47,-72761772.68,319047684.87,,34000000.0,547113620.08,,544992008.17,15103618.0,,34387446.01,594483072.18,-47369452.1,-619155.45,-319706558.24,789285305.7,469578747.46,194065935.21,,,10549466.14,35282642.16,31019922.42,341261.91,,,-2328402.35,88260.9,-290680.0,-2464788.3,-10991738.74,-2962240.26,-129855074.14,7444911.27,-68178730.27,,-198956178.01,,,,469578747.46,789285305.7,,,-319706558.24
0,002213.SZ,20190822,20190822,20190630,1,1,-5112771.46,34464.06,60620041.82,91951.76,,,,,,,,,,,,2035931.8,62747925.38,46142711.36,18524031.07,3269092.09,,,,,,7201443.48,75137278.0,-12389352.62,150000000.0,50000000.0,520082.18,,,200520082.18,2292040.0,,,,,2292040.0,198228042.18,,,8887662.72,9037662.72,,,,,12717500.21,12717500.21,-3679837.49,,182158852.07,31955668.97,214114521.04,150000.0,,,213614.98,1660725.36,814651.42,178853.15,,,6426.79,,,-490643.56,32286.12,3250.16,4317551.66,2462555.37,-16510316.67,,-12389352.62,,,,214114521.04,31955668.97,,,182158852.07
1,002213.SZ,20190822,20190822,20190630,1,1,-5112771.46,34464.06,60620041.82,91951.76,,,,,,,,,,,,2035931.8,62747925.38,46142711.36,18524031.07,3269092.09,,,,,,7201443.48,75137278.0,-12389352.62,150000000.0,50000000.0,520082.18,,,200520082.18,2292040.0,,,,,2292040.0,198228042.18,,,8887662.72,9037662.72,184949300.51,,,,12717500.21,12717500.21,-3679837.49,,182158852.07,31955668.97,214114521.04,150000.0,,,213614.98,1660725.36,814651.42,178853.15,,,6426.79,,,-490643.56,32286.12,3250.16,4317551.66,2462555.37,-16510316.67,,-12389352.62,,,,214114521.04,31955668.97,,,182158852.07
0,002214.SZ,20190810,20190810,20190630,1,1,58638414.37,6745089.34,143105969.69,15190842.27,,,,,,,,,,,,2138424.84,160435236.8,78328922.39,52016590.89,16602004.29,,,,,,41800894.17,188748411.74,-28313174.94,,30000000.0,623424.66,12000.0,,30635424.66,58166816.28,,,,,58166816.28,-27531391.62,145000000.0,,,145000000.0,-76316032.5485,110000000.0,19718497.42,,,129718497.42,15281502.58,-486.26,-40563550.24,113419943.27,72856393.03,,,,5845322.45,7556172.96,1115025.54,,,,12878.04,94075.34,,-623424.66,-1119677.95,,-4686824.85,-109904186.7,8013961.18,,-28313174.94,,,,72856393.03,113419943.27,,,-40563550.24
0,002215.SZ,20190824,20190824,20190630,1,1,280226833.95,29998537.42,1934305878.47,392139.81,,,,,,,,,,,,181549268.38,2116247286.66,1702156970.43,272070652.03,44129771.86,,,,,,293621445.52,2311978839.84,-195731553.18,839632711.82,32927725.0,13051497.37,144780.0,,885756714.19,123226203.25,45747500.0,,711370000.0,,880343703.25,5413010.94,903134788.0,,35115978.69,948100766.69,-156446072.7,806879000.0,32987834.67,7268632.95,145375830.46,985242665.13,-37141898.44,-74321.91,-227534762.59,770095938.85,542561176.26,9850000.0,9850000.0,,6754251.32,21507846.25,24840849.97,3835452.15,,,277856.34,,,-11291687.19,554807.14,-4316839.17,165425089.8,-397394531.01,-316150020.15,,-195731553.18,,,,542561176.26,770095938.85,,,-227534762.59
1,002215.SZ,20190824,20190824,20190630,1,1,280226833.95,29998537.42,1934305878.47,392139.81,,,,,,,,,,,,181549268.38,2116247286.66,1702156970.43,272070652.03,44129771.86,,,,,,293621445.52,2311978839.84,-195731553.18,839632711.82,32927725.0,13051497.37,144780.0,,885756714.19,123226203.25,45747500.0,,711370000.0,,880343703.25,5413010.94,903134788.0,,35115978.69,948100766.69,,806879000.0,32987834.67,7268632.95,145375830.46,985242665.13,-37141898.44,-74321.91,-227534762.59,770095938.85,542561176.26,9850000.0,9850000.0,,6754251.32,21507846.25,24840849.97,3835452.15,,,277856.34,,,-11291687.19,554807.14,-4316839.17,165425089.8,-397394531.01,-316150020.15,,-195731553.18,,,,542561176.26,770095938.85,,,-227534762.59
0,002216.SZ,20190822,20190822,20190630,1,1,88785961.5,1429881.25,3004273592.65,17954874.4,,,,,,,,,,,,61457143.43,3083685610.48,2220013048.07,556380251.92,215209076.87,,,,,,407321293.18,3398923670.04,-315238059.56,,170000000.0,1452054.03,3280211.0,,174732265.03,89536665.6,100000000.0,,,,189536665.6,-14804400.57,70000000.0,,,70000000.0,-387601851.8843,70000000.0,19087635.91,,24458282.84,113545918.75,-43545918.75,4655.15,-373583723.73,799736353.24,426152629.51,,,,14318955.85,71110666.49,,,,,-92280.97,,,-1423045.47,6034707.17,-1613863.68,103685430.24,42191035.68,-642670567.57,,-315238059.56,,,,426152629.51,799736353.24,,,-373583723.73
0,002217.SZ,20190821,20190821,20190630,1,1,488689163.9,279697075.78,6372113921.81,174776930.47,,,,,,,,,,,,299548528.62,6846439380.9,4768477255.81,919427524.25,321699561.4,,,,,,825433387.64,6835037729.1,11401651.8,252733768.79,1605000.0,,1851780.57,,256190549.36,471631560.48,,,87625074.65,,559256635.13,-303066085.77,4185606458.79,,1587918280.86,5773524739.65,885591636.6194,4614046454.32,120252810.75,,1037076291.28,5771375556.35,2149183.3,-5222362.86,-294737613.53,1252318487.32,957580873.79,,,,14021167.37,321233013.18,18786553.39,73467396.98,,,-1072489.19,2590814.72,,-26903524.07,-968332.4,-1389739.83,-104923627.93,291899798.46,-1343725618.56,,11401651.8,,,,957580873.79,1252318487.32,,,-294737613.53
1,002217.SZ,20190821,20190821,20190630,1,1,488689163.9,279697075.78,6372113921.81,174776930.47,,,,,,,,,,,,299548528.62,6846439380.9,4768477255.81,919427524.25,321699561.4,,,,,,825433387.64,6835037729.1,11401651.8,252733768.79,1605000.0,,1851780.57,,256190549.36,471631560.48,,,87625074.65,,559256635.13,-303066085.77,4185606458.79,,1587918280.86,5773524739.65,,4614046454.32,120252810.75,,1037076291.28,5771375556.35,2149183.3,-5222362.86,-294737613.53,1252318487.32,957580873.79,,,,14021167.37,321233013.18,18786553.39,73467396.98,,,-1072489.19,2590814.72,,-26903524.07,-968332.4,-1389739.83,-104923627.93,291899798.46,-1343725618.56,,11401651.8,,,,957580873.79,1252318487.32,,,-294737613.53
0,002218.SZ,20190829,20190829,20190630,1,1,43386409.76,62383274.29,459844092.89,6826354.97,,,,,,,,,,,,278916087.92,745586535.78,182846048.97,35945180.42,14323803.41,,,,,,32046938.48,265161971.28,480424564.5,,,,,,,95451508.03,,,,,95451508.03,-95451508.03,750000000.0,,58091250.01,808091250.01,368057112.1101,1127353689.46,62596158.9,,20490922.35,1210440770.71,-402349520.7,642606.45,-16733857.78,187380909.74,170647051.96,,,,-776652.88,120145057.63,19550500.68,5324971.15,,,,,,-3122950.13,116764.54,-175346.58,36078783.85,7256961.99,194295755.1,-4038964.9,480424564.5,,,,170647051.96,187380909.74,,,-16733857.78
1,002218.SZ,20190829,20190829,20190630,1,1,43386409.76,62383274.29,459844092.89,6826354.97,,,,,,,,,,,,278916087.92,745586535.78,182846048.97,35945180.42,14323803.41,,,,,,32046938.48,265161971.28,480424564.5,,,,,,,95451508.03,,,,,95451508.03,-95451508.03,750000000.0,,58091250.01,808091250.01,,1127353689.46,62596158.9,,20490922.35,1210440770.71,-402349520.7,642606.45,-16733857.78,187380909.74,170647051.96,,,,-776652.88,120145057.63,19550500.68,5324971.15,,,,,,-3122950.13,116764.54,-175346.58,36078783.85,7256961.99,194295755.1,-4038964.9,480424564.5,,,,170647051.96,187380909.74,,,-16733857.78
0,002219.SZ,20190829,20190829,20190630,1,1,-36088968.8,145960882.23,1808028920.81,4723.54,,,,,,,,,,,,19905726.56,1827939370.91,613869437.1,684988297.97,81126592.1,,,,,,275271787.28,1655256114.45,172683256.46,,,,1136876.38,5249045.31,6385921.69,114680910.58,,,50000.0,,114730910.58,-108344988.89,816756000.0,,56765640.0,873521640.0,,880375431.58,156115395.49,20124118.94,13240860.6,1049731687.67,-176210047.67,-185983.33,-112057763.43,325288280.23,213230516.8,,,,2345740.65,88050633.4,14350645.16,5647702.25,,,478052.39,46369.84,,,18895278.77,-23235828.38,32689136.58,-167162095.14,90705707.51,,172683256.46,,,,213230516.8,325288280.23,,,-112057763.43
1,002219.SZ,20190829,20190829,20190630,1,1,-36088968.8,145960882.23,1808028920.81,4723.54,,,,,,,,,,,,19905726.56,1827939370.91,613869437.1,684988297.97,81126592.1,,,,,,275271787.28,1655256114.45,172683256.46,,,,1136876.38,5249045.31,6385921.69,114680910.58,,,50000.0,,114730910.58,-108344988.89,816756000.0,,56765640.0,873521640.0,-252478222.8318,880375431.58,156115395.49,20124118.94,13240860.6,1049731687.67,-176210047.67,-185983.33,-112057763.43,325288280.23,213230516.8,,,,2345740.65,88050633.4,14350645.16,5647702.25,,,478052.39,46369.84,,,18895278.77,-23235828.38,32689136.58,-167162095.14,90705707.51,,172683256.46,,,,213230516.8,325288280.23,,,-112057763.43
0,002220.SZ,20190831,20190831,20190630,1,1,-276664753.73,88308673.95,160418871.0,1062466.2,,,,,,,,,,,,3146729.33,164628066.53,126920842.94,19581186.63,1955038.55,,,,,,12791530.59,161248598.71,3379467.82,,,876969.0,,,876969.0,1039577.28,,,,,1039577.28,-162608.28,152295260.0,,,152295260.0,93368248.37,152295260.0,2294259.61,,,154589519.61,-2294259.61,-848022.28,74577.65,30367461.47,30442039.12,,,,110846392.11,87858734.86,959998.4,1836773.58,,,4036790.47,,,-876969.0,,,36272265.84,-11815872.65,-37382566.01,,3379467.82,,,,30442039.12,30367461.47,,,74577.65
1,002220.SZ,20190831,20190831,20190630,1,1,-276664753.73,88308673.95,160418871.0,1062466.2,,,,,,,,,,,,3146729.33,164628066.53,126920842.94,19581186.63,1955038.55,,,,,,12791530.59,161248598.71,3379467.82,,,876969.0,,,876969.0,1039577.28,,,,,1039577.28,-162608.28,152295260.0,,,152295260.0,,152295260.0,2294259.61,,,154589519.61,-2294259.61,-848022.28,74577.65,30367461.47,30442039.12,,,,110846392.11,87858734.86,959998.4,1836773.58,,,4036790.47,,,-876969.0,,,36272265.84,-11815872.65,-37382566.01,,3379467.82,,,,30442039.12,30367461.47,,,74577.65
0,002221.SZ,20190826,20190826,20190630,1,1,634732458.91,313639155.81,27219401384.72,30484742.53,,,,,,,,,,,,82658086.29,27332544213.54,26130913024.15,152092180.18,518825063.39,,,,,,168982553.45,26970812821.17,361731392.37,,6278355826.44,30086730.27,181450.0,,6308624006.71,913870248.56,5562140735.52,,79228074.52,,6555239058.6,-246615051.89,4342663749.39,,421069538.15,4764083287.54,-542019181.6613,4485165199.78,373557297.48,,462130857.78,5320853355.04,-556770067.5,-38232695.44,-479886422.46,6309033288.39,5829146865.93,350000.0,350000.0,,35515077.13,291120612.85,18940622.07,5584890.98,,,,387261.77,-28865442.81,22023446.74,24552604.28,1485819.93,-366276782.5,21762818.06,-608192184.34,-4678966.51,361731392.37,,,,5829146865.93,6309033288.39,,,-479886422.46
0,002222.SZ,20190817,20190817,20190630,1,1,78587108.53,45801.2,241845643.95,3849513.34,,,,,,,,,,,,3112347.69,248807504.98,73881214.43,92236829.81,16075781.35,,,,,,11699731.5,193893557.09,54913947.89,,,2833097.6,58300.0,,2891397.6,26284270.38,,,,,26284270.38,-23392872.78,,,,,31345196.5177,,33288311.47,1280000.0,,33288311.47,-33288311.47,-98770.92,-1866007.28,166499399.34,164633392.06,,,,1495780.02,20594474.84,653141.61,987620.91,,,55230.71,-230.23,,-2534378.14,-142397.88,,-2125883.97,-32503093.83,-10199225.88,,54913947.89,,,,164633392.06,166499399.34,,,-1866007.28
0,002223.SZ,20190828,20190828,20190630,1,1,537190582.91,-1020902.19,1793703082.8,117552433.82,,,,,,,,,,,,74024950.13,1985280466.75,999878740.69,303930226.57,231819502.61,,,,,,318153532.09,1853782001.96,131498464.79,29985.64,2987746077.19,11240050.01,110316.99,472454.06,2999598883.89,326306312.34,3200240000.0,,,,3526546312.34,-526947428.45,155310000.0,,,155310000.0,,159411863.42,154793044.88,,,314204908.3,-158894908.3,2617298.46,-551726573.5,1661152679.45,1109426105.95,,,,18959139.63,37588644.65,9574183.79,7785381.84,,,701218.54,,,-11697158.62,-3223866.13,91953.38,-63153267.96,-513739139.69,112441694.64,,131498464.79,,,,1108635345.95,1660857679.45,790760.0,295000.0,-551726573.5
1,002223.SZ,20190828,20190828,20190630,1,1,537190582.91,-1020902.19,1793703082.8,117552433.82,,,,,,,,,,,,74024950.13,1985280466.75,999878740.69,303930226.57,231819502.61,,,,,,318153532.09,1853782001.96,131498464.79,29985.64,2987746077.19,11240050.01,110316.99,472454.06,2999598883.89,326306312.34,3200240000.0,,,,3526546312.34,-526947428.45,155310000.0,,,155310000.0,-390523518.9158,159411863.42,154793044.88,,,314204908.3,-158894908.3,2617298.46,-551726573.5,1661152679.45,1109426105.95,,,,18959139.63,37588644.65,9574183.79,7785381.84,,,701218.54,,,-11697158.62,-3223866.13,91953.38,-63153267.96,-513739139.69,112441694.64,,131498464.79,,,,1108635345.95,1660857679.45,790760.0,295000.0,-551726573.5
0,002224.SZ,20190828,20190828,20190630,1,1,70555051.2,16320455.1,490597570.54,1378020.35,,,,,,,,,,,,18851133.78,510826724.67,327772659.33,50458143.13,43444444.57,,,,,,23692815.75,445368062.78,65458661.89,,213231477.74,,82880.72,,213314358.46,130310890.93,205875365.0,,,,336186255.93,-122871897.47,14500000.0,,,14500000.0,80338107.1789,14505040.71,12972370.67,,0.0,27477411.38,-12977411.38,-520301.11,-70910948.07,765281245.02,694370296.95,,,,8208215.69,24646844.65,3953647.48,650981.89,,,-82880.72,,3518150.0,-8509172.3,-2992697.24,-86625.0,30308040.5,-69201892.06,-12929256.53,1099799.23,65458661.89,,,,694370296.95,765281245.02,,,-70910948.07
1,002224.SZ,20190828,20190828,20190630,1,1,70555051.2,16320455.1,490597570.54,1378020.35,,,,,,,,,,,,18851133.78,510826724.67,327772659.33,50458143.13,43444444.57,,,,,,23692815.75,445368062.78,65458661.89,,213231477.74,,82880.72,,213314358.46,130310890.93,205875365.0,,,,336186255.93,-122871897.47,14500000.0,,,14500000.0,,14505040.71,12972370.67,,0.0,27477411.38,-12977411.38,-520301.11,-70910948.07,765281245.02,694370296.95,,,,8208215.69,24646844.65,3953647.48,650981.89,,,-82880.72,,3518150.0,-8509172.3,-2992697.24,-86625.0,30308040.5,-69201892.06,-12929256.53,1099799.23,65458661.89,,,,694370296.95,765281245.02,,,-70910948.07
0,002225.SZ,20190821,20190821,20190630,1,1,137097389.7,17624773.04,1341451141.08,8860690.4,,,,,,,,,,,,2632672.92,1352944504.4,666829959.47,273309839.51,144236212.79,,,,,,153124909.86,1237500921.63,115443582.77,,80294056.98,42374.33,389070.0,,80725501.31,62289585.92,59900000.0,217850000.0,2995.0,,340042580.92,-259317079.61,739827755.04,,,739827755.04,694791774.9302,581063755.04,51297722.12,,,632361477.16,107466277.88,193596.28,-36213622.68,149232446.54,113018823.86,,,,42377722.22,40593050.84,3053827.59,3363526.32,,,-475769.77,137252.47,-1927779.07,-1430873.05,-5144555.33,,202031316.32,-248529422.06,-73326876.45,,115443582.77,,,,113018823.86,149232446.54,,,-36213622.68
1,002225.SZ,20190821,20190821,20190630,1,1,137097389.7,17624773.04,1341451141.08,8860690.4,,,,,,,,,,,,2632672.92,1352944504.4,666829959.47,273309839.51,144236212.79,,,,,,153124909.86,1237500921.63,115443582.77,,80294056.98,42374.33,389070.0,,80725501.31,62289585.92,59900000.0,217850000.0,2995.0,,340042580.92,-259317079.61,739827755.04,,,739827755.04,,581063755.04,51297722.12,,,632361477.16,107466277.88,193596.28,-36213622.68,149232446.54,113018823.86,,,,42377722.22,40593050.84,3053827.59,3363526.32,,,-475769.77,137252.47,-1927779.07,-1430873.05,-5144555.33,,202031316.32,-248529422.06,-73326876.45,,115443582.77,,,,113018823.86,149232446.54,,,-36213622.68
0,002226.SZ,20190822,20190822,20190630,1,1,243610024.35,110737054.76,1392113800.14,1373952.44,,,,,,,,,,,,17718339.39,1411206091.97,647307052.7,195207006.04,132177130.69,,,,,,179224251.15,1153915440.58,257290651.39,8900000.0,37900000.0,2483355.49,5483648.44,,54767003.93,259588461.21,22141685.0,2575173.26,30500000.0,,314805319.47,-260038315.54,171000000.0,,123198817.5,299098817.5,-204773245.9251,493590000.0,160966623.66,45154835.83,3416880.58,657973504.24,-358874686.74,3.21,-361622347.68,1097595717.3,735973369.62,4900000.0,4900000.0,,11714153.16,184908785.84,6494836.37,4151374.16,,,-576797.72,419853.15,-8642800.0,-2942420.89,-367738.48,166112.73,-29109623.37,-263375316.24,-5763643.64,5866797.21,257290651.39,,,,735973369.62,1097595717.3,,,-361622347.68
1,002226.SZ,20190822,20190822,20190630,1,1,243610024.35,110737054.76,1392113800.14,1373952.44,,,,,,,,,,,,17718339.39,1411206091.97,647307052.7,195207006.04,132177130.69,,,,,,179224251.15,1153915440.58,257290651.39,8900000.0,37900000.0,2483355.49,5483648.44,,54767003.93,259588461.21,22141685.0,2575173.26,30500000.0,,314805319.47,-260038315.54,171000000.0,,123198817.5,299098817.5,,493590000.0,160966623.66,45154835.83,3416880.58,657973504.24,-358874686.74,3.21,-361622347.68,1097595717.3,735973369.62,4900000.0,4900000.0,,11714153.16,184908785.84,6494836.37,4151374.16,,,-576797.72,419853.15,-8642800.0,-2942420.89,-367738.48,166112.73,-29109623.37,-263375316.24,-5763643.64,5866797.21,257290651.39,,,,735973369.62,1097595717.3,,,-361622347.68
0,002227.SZ,20190829,20190829,20190630,1,1,-5873753.12,1538027.05,188323737.08,3870102.43,,,,,,,,,,,,21235588.34,213429427.85,104504338.23,43908411.31,15607949.21,,,,,,35061293.6,199081992.35,14347435.5,,,,,,,123806942.53,,,,,123806942.53,-123806942.53,116608003.47,,,116608003.47,-97977060.34,19280000.0,2636684.45,,,21916684.45,94691319.02,-1162.36,-14769350.37,52505862.44,37736512.07,,,,-930964.04,8208747.07,5351894.1,-75756.74,,,-27178.31,,,,-6896010.33,1423592.56,-16632500.28,25320252.96,1441084.58,1500000.0,14347435.5,,,,37736512.07,52505862.44,,,-14769350.37
1,002227.SZ,20190829,20190829,20190630,1,1,-5873753.12,1538027.05,188323737.08,3870102.43,,,,,,,,,,,,21235588.34,213429427.85,104504338.23,43908411.31,15607949.21,,,,,,35061293.6,199081992.35,14347435.5,,,,,,,123806942.53,,,,,123806942.53,-123806942.53,116608003.47,,,116608003.47,,19280000.0,2636684.45,,,21916684.45,94691319.02,-1162.36,-14769350.37,52505862.44,37736512.07,,,,-930964.04,8208747.07,5351894.1,-75756.74,,,-27178.31,,,,-6896010.33,1423592.56,-16632500.28,25320252.96,1441084.58,1500000.0,14347435.5,,,,37736512.07,52505862.44,,,-14769350.37
0,002228.SZ,20190830,20190830,20190630,1,1,145092864.65,38872759.73,4770029924.63,4944771.09,,,,,,,,,,,,91253628.91,4866228324.63,3772847796.97,441735730.94,226123582.11,,,,,,246785068.33,4687492178.35,178736146.28,,,,9202493.55,4211665.91,13414159.46,96669234.84,,,,,96669234.84,-83255075.38,1191147946.6,,,1198646946.6,,1142385912.27,121556506.64,28111646.43,34974.3,1263977393.21,-65330446.61,833421.03,30984045.32,518866369.48,549850414.8,7499000.0,7499000.0,,1830698.29,88943058.76,7208807.23,2501390.03,,,-848422.47,613422.49,,-650005.69,-4411751.3,-493121.57,240073274.99,84071107.03,-424067935.89,,178736146.28,,,,549850414.8,518866369.48,,,30984045.32
1,002228.SZ,20190830,20190830,20190630,1,1,145092864.65,38872759.73,4770029924.63,4944771.09,,,,,,,,,,,,91253628.91,4866228324.63,3772847796.97,441735730.94,226123582.11,,,,,,246785068.33,4687492178.35,178736146.28,,,,9202493.55,4211665.91,13414159.46,96669234.84,,,,,96669234.84,-83255075.38,1191147946.6,,,1198646946.6,1354895.4295,1142385912.27,121556506.64,28111646.43,34974.3,1263977393.21,-65330446.61,833421.03,30984045.32,518866369.48,549850414.8,7499000.0,7499000.0,,1830698.29,88943058.76,7208807.23,2501390.03,,,-848422.47,613422.49,,-650005.69,-4411751.3,-493121.57,240073274.99,84071107.03,-424067935.89,,178736146.28,,,,549850414.8,518866369.48,,,30984045.32
0,002229.SZ,20190822,20190822,20190630,1,1,-17349.65,3038539.8,263863929.3,3355095.9,,,,,,,,,,,,36648356.87,303867382.07,197320940.17,75774869.14,34582876.58,,,,,,51503605.37,359182291.26,-55314909.19,,1053500000.0,6076479.47,647541.79,,1060224021.26,13386784.7,1209000000.0,,,,1222386784.7,-162162763.44,40000000.0,,,40000000.0,-268386450.118,80000000.0,14868379.14,,,94868379.14,-54868379.14,-39748.44,-272385800.21,809840212.02,537454411.81,,,,10086473.21,24626690.32,1192597.45,3909452.17,,,448690.82,,-1607726.43,-6076479.47,-149512.83,487680.1,18640970.6,-75772122.77,-34122812.51,,-55314909.19,,,,537454411.81,809840212.02,,,-272385800.21
