,ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,im_n_incr_cash_equ
2,603421.SH,20190424,20190424,20181231,1,1,203926810.07,11748717.48,1603868661.46,126006241.75,,,,,,,,,,,,64161066.59,1794035969.8,653484951.85,497563427.39,164514111.72,,,,,,326645998.48,1642208489.44,151827480.36,0.0,758850000.0,2836725.24,1221480.49,,762908205.73,334271632.25,1275420617.93,,,,1609692250.18,-846784044.45,,,,589301160.02,-655032672.2106,,93029055.0,,1593396.2,94622451.2,494678708.82,,-200277855.27,306932229.98,106654374.71,589301160.02,,,12306201.79,59527792.64,5304850.61,1714776.09,,,124105.47,522.28,,-2836725.24,-11353907.41,,-115986000.07,-100582595.28,47453406.12,40479525.81,151827480.36,,,,106654374.71,306932229.98,,,-200277855.27
0,603429.SH,20190425,20190425,20190331,1,1,,,191122424.83,,,,,,,,,,,,,4595580.42,195718005.25,51597819.83,27989643.7,11528914.64,,,,,,16484756.54,107601134.71,88116870.54,,21840000.0,39489.05,30000.0,,21909489.05,48291519.09,37300000.0,,,,85591519.09,-63682030.04,157300.0,,,3157300.0,14028778.5325,6584389.5,,,,6584389.5,-3427089.5,,21007751.0,103784630.76,124792381.76,3000000.0,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,603444.SH,20190426,20190426,20190331,1,1,,,570213081.15,,,,,,,,,,,,,13235954.24,583449035.39,47381906.39,188864160.45,79562160.17,,,,,,46003211.27,361811438.28,221637597.11,,1640648951.95,11958237.29,,,1652607189.24,18436577.45,1693450000.0,,,,1711886577.45,-59279388.21,,,,20000000.0,,6820116.08,20014062.11,18964704.85,,26834178.19,-6834178.19,-6364122.32,149159908.39,507785896.81,656945805.2,20000000.0,20000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,603444.SH,20190426,20190426,20190331,1,1,,,570213081.15,,,,,,,,,,,,,13235954.24,583449035.39,47381906.39,188864160.45,79562160.17,,,,,,46003211.27,361811438.28,221637597.11,,1640648951.95,11958237.29,,,1652607189.24,18436577.45,1693450000.0,,,,1711886577.45,-59279388.21,,,,20000000.0,263959459.3902,6820116.08,20014062.11,18964704.85,,26834178.19,-6834178.19,-6364122.32,149159908.39,507785896.81,656945805.2,20000000.0,20000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,603444.SH,20190410,20190410,20181231,1,1,918359531.77,-9882772.74,1662813552.64,,,,,,,,,,,,,58599832.52,1721413385.16,137793192.62,354297582.74,189978084.35,,,,,,134738473.05,816807332.76,904606052.4,,6778882000.0,75620206.82,32959.0,1129932.15,6855665097.97,485601367.24,7251282267.82,,,,7736883635.06,-881218537.09,,,,14244364.08,211119225.5497,27018061.92,307095789.76,115835295.15,107217.85,334221069.53,-319976705.45,16543730.19,-280045459.95,787831356.76,507785896.81,14244364.08,,,25381351.7,5792525.42,1698082.93,4659092.2,,,-11263.85,,,-69566451.43,7568402.91,-138507.51,143657.62,-199607140.23,172084744.17,48124799.44,904606052.4,,,,507785896.81,787831356.76,,,-280045459.95
0,603456.SH,20190423,20190423,20190331,1,1,,,458995636.91,27517134.27,,,,,,,,,,,,61805383.71,548318154.89,208167742.4,96326615.79,37162905.21,,,,,,100803275.01,442460538.41,105857616.48,1100000.0,30000000.0,427148.4,100500.0,,31627648.4,45288905.31,4356850.0,,70000000.0,,119645755.31,-88018106.91,317327400.0,,,317327400.0,-17962298.285,272000000.0,726619.16,,361920.0,273088539.16,44238860.84,-3160019.83,58918350.58,232777150.74,291695501.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,603458.SH,20190426,20190426,20190331,1,1,,,435248356.84,,,,,,,,,,,,,53679577.95,488927934.79,321076499.93,259190651.99,57022470.21,,,,,,232143758.39,869433380.52,-380505445.73,12844402.06,50000000.0,765342.47,,,63609744.53,20471160.53,57592100.0,,,,78063260.53,-14453516.0,350000000.0,,,350000000.0,-473000650.9572,,3296609.2,,,3296609.2,346703390.8,-206006.23,-48461577.16,684644837.58,636183260.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,603458.SH,20190405,20190405,20181231,1,1,352886282.23,3961323.32,1724419923.15,,,,,,,,,,,,,179196284.02,1903616207.17,789665749.31,656170229.5,149280532.71,,,,,,422444079.42,2017560590.94,-113944383.77,,606000000.0,5518091.78,161090.2,,611679181.98,110579072.05,460462745.0,,,,571041817.05,40637364.93,150000000.0,,,192669000.0,1527147.1417,20000000.0,103282496.92,,455635.88,123738132.8,68930867.2,-61719.5,-4437871.14,689082708.72,684644837.58,42669000.0,,,153119423.05,35416286.73,4356092.39,2918548.67,,,75425.64,41718.71,-3549.0,-4110149.52,-24324457.14,,20269269.23,-733853358.66,72363398.14,2939362.44,-113944383.77,,,,684644837.58,689082708.72,,,-4437871.14
0,603466.SH,20190426,20190426,20190331,1,1,,,367401815.06,,,,,,,,,,,,,4164581.81,371566396.87,319837370.26,107625436.7,18367874.67,,,,,,26411682.56,472242364.19,-100675967.32,100000000.0,,383561.64,132352.94,,100515914.58,16254963.76,,,100000000.0,,116254963.76,-15739049.18,,,,,-118938754.8362,,,,,,,,-116415016.5,1149413455.85,1032998439.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,603466.SH,20190416,20190416,20181231,1,1,210956375.57,,1946453792.31,,,,,,,,,,,,,52327902.87,1998781695.18,1230263265.86,260435564.14,109972732.98,,,,,,134337103.29,1735008666.27,263773028.91,650803100.0,,4097370.81,33578.63,,654934049.44,20650955.79,39500000.0,,550803100.0,,610954055.79,43979993.65,,,,53279235.0,165462419.83,,116780400.0,,,116780400.0,-63501165.0,,244251857.56,905161598.29,1149413455.85,53279235.0,,,46283104.13,20486311.36,2387390.04,336218.05,,,-21068.63,,,-5717156.75,-12242427.39,,-253722174.21,-269399768.18,507635248.66,16790976.26,263773028.91,,,,1149413455.85,905161598.29,,,244251857.56
0,603477.SH,20190426,20190426,20190331,1,1,,,178498923.09,1837615.8,,,,,,,,,,,,1306898.18,181643437.07,133193530.08,18322415.77,6450715.12,,,,,,1555274.61,159521935.58,22121501.49,,,,,,,16745289.87,,,,,16745289.87,-16745289.87,,,33675034.39,33675034.39,-12927046.2747,,2903533.33,,27100002.0,30003535.33,3671499.06,-116558.87,8931151.81,262685269.63,271616421.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,603477.SH,20190426,20190426,20181231,1,1,59974947.95,12086780.79,503500206.42,11758313.79,,,,,,,,,,,,6202743.24,521461263.45,377988916.87,79740534.33,46516533.77,,,,,,13748240.95,517994225.92,3467037.53,,,,237376.0,,237376.0,47022465.32,,,,,47022465.32,-46785089.32,252000000.0,,4000000.0,270700000.0,-44138638.8907,335139900.35,35948714.4,,51977358.6,423065973.35,-152365973.35,-309733.04,-195993758.18,458679027.81,262685269.63,14700000.0,14700000.0,,2816121.49,13976599.76,1041318.84,,,,,-185299.32,,,27181.04,,-102926260.35,-44075967.72,60731615.05,,3467037.53,,,,262685269.63,458679027.81,,,-195993758.18
0,603486.SH,20190427,20190427,20190331,1,1,,,1531126638.03,30785055.73,,,,,,,,,,,,12945966.69,1574857660.45,1021613085.0,275417906.3,68995924.65,,,,,,205303469.45,1571330385.4,3527275.05,,,,83006.95,,83006.95,137906353.8,40000000.0,,,,177906353.8,-177823346.85,83667700.54,,,83667700.54,-246238523.8916,76567452.0,1301446.51,,4968219.83,82837118.34,830582.2,-6832159.28,-180297648.88,1142721185.43,962423536.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,603486.SH,20190427,20190427,20181231,1,1,485151721.01,2559855.98,5648798532.14,297244103.34,,,,,,,,,,,,54487946.85,6000530582.33,3944520845.43,844974449.37,316315466.54,,,,,,879406958.96,5985217720.3,15312862.03,,,13341189.17,98835.56,,13440024.73,314799280.59,35371667.78,,17177970.0,,367348918.37,-353908893.64,330656687.91,,,1133458687.91,-389570005.4507,298885939.41,2205656.95,,58189821.16,359281417.52,774177270.39,-1345430.99,434235807.79,708485377.64,1142721185.43,802802000.0,,,44618978.87,78220345.82,4702593.34,10766701.12,,,1252802.2,350095.41,269372.1,12958493.69,-24665667.72,-2861.25,-554523199.43,-318805529.21,272459160.1,,15312862.03,,,,1142721185.43,708485377.64,,,434235807.79
2,603486.SH,20190427,20190427,20180331,1,1,,,1458889625.3,72808232.43,,,,,,,,,,,,13203555.89,1544901413.62,1147567612.72,213049201.2,109482877.96,,,,,,179025418.59,1649125110.47,-104223696.85,658100.0,,,206724.51,,864824.51,25759372.99,5000000.0,,,,30759372.99,-29894548.48,,,,,,9147880.0,192884.12,,,9340764.12,-9340764.12,-8004155.06,-151463164.51,708485377.64,557022213.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,603488.SH,20190426,20190426,20190331,1,1,,,52563718.64,1962937.01,,,,,,,,,,,,488235.61,55014891.26,38922808.15,12181384.59,7104183.07,,,,,,5258295.31,63466671.12,-8451779.86,,,,,,,978094.0,519000000.0,,,,519978094.0,-519978094.0,,,,,,,,,,,,-1448.4,-528431322.26,571209675.93,42778353.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,603488.SH,20190426,20190426,20190331,1,1,,,52563718.64,1962937.01,,,,,,,,,,,,488235.61,55014891.26,38922808.15,12181384.59,7104183.07,,,,,,5258295.31,63466671.12,-8451779.86,,,,,,,978094.0,519000000.0,,,,519978094.0,-519978094.0,,,,,-531653126.1767,,,,,,,-1448.4,-528431322.26,571209675.93,42778353.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,603488.SH,20190417,20190417,20181231,1,1,74008179.1,-3673.65,292980793.02,7036399.15,,,,,,,,,,,,4281081.06,304298273.23,164523635.66,38850578.23,33390207.66,,,,,,18484841.4,255249262.95,49049010.28,,1702000000.0,20907249.49,51890.52,,1722959140.01,12218030.68,1657000000.0,,,,1669218030.68,53741109.33,,,,8516050.0,79767691.669,,41600000.0,,,41600000.0,-33083950.0,3673.65,69709843.26,501499832.67,571209675.93,8516050.0,,,502841.96,5592993.99,927819.37,625979.61,,,,362084.68,,-20744728.91,-161132.27,,-2809887.16,-24845340.43,11786105.0,3807768.99,49049010.28,,,,571209675.93,501499832.67,,,69709843.26
3,603488.SH,20190417,20190417,20181231,1,1,74008179.1,-3673.65,292980793.02,7036399.15,,,,,,,,,,,,4281081.06,304298273.23,164523635.66,38850578.23,33390207.66,,,,,,18484841.4,255249262.95,49049010.28,,1702000000.0,20907249.49,51890.52,,1722959140.01,12218030.68,1657000000.0,,,,1669218030.68,53741109.33,,,,8516050.0,26517516.2,,41600000.0,,,41600000.0,-33083950.0,3673.65,69709843.26,501499832.67,571209675.93,8516050.0,,,502841.96,5592993.99,927819.37,625979.61,,,,362084.68,,-20744728.91,-161132.27,,-2809887.16,-24845340.43,11786105.0,3807768.99,49049010.28,,,,571209675.93,501499832.67,,,69709843.26
0,603496.SH,20190426,20190426,20190331,1,1,,,101642008.93,4669600.54,,,,,,,,,,,,6735250.43,113046859.9,54606551.56,36147998.61,12004572.52,,,,,,10717214.3,113476336.99,-429477.09,,3000000.0,115693.15,,,3115693.15,13029558.22,350000.0,,,,13379558.22,-10263865.07,16000000.0,,,24906092.92,,3000000.0,186325.01,,,3186325.01,21719767.91,,11026425.75,259637629.07,270664054.82,8906092.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,603496.SH,20190426,20190426,20190331,1,1,,,101642008.93,4669600.54,,,,,,,,,,,,6735250.43,113046859.9,54606551.56,36147998.61,12004572.52,,,,,,10717214.3,113476336.99,-429477.09,,3000000.0,115693.15,,,3115693.15,13029558.22,350000.0,,,,13379558.22,-10263865.07,16000000.0,,,24906092.92,-12277469.0806,3000000.0,186325.01,,,3186325.01,21719767.91,,11026425.75,259637629.07,270664054.82,8906092.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,603496.SH,20190418,20190418,20181231,1,1,103012377.18,783900.62,410843657.78,15635607.09,,,,,,,,,,,,9241460.99,435720725.86,218002150.94,86054198.14,53971422.96,,,,,,38635151.36,396662923.4,39057802.46,,375400000.0,3479439.18,,,378879439.18,56272550.64,353400000.0,,,,409672550.64,-30793111.46,15000000.0,,,51681600.0,30853957.5009,25000000.0,23784142.22,,,48784142.22,2897457.78,,11162148.78,248475480.29,259637629.07,36681600.0,1950000.0,,2153969.13,3958743.41,436653.13,1109834.97,,,,37620.29,,-3479439.18,-1330579.7,,8247934.14,-210484353.53,121191529.5,13419612.5,39057802.46,,,,259637629.07,248475480.29,,,11162148.78
0,603499.SH,20190430,20190430,20190331,1,1,,,95833765.33,2037724.52,,,,,,,,,,,,4243421.52,102114911.37,61091280.78,24551684.74,6404087.05,,,,,,6785151.52,98832204.09,3282707.28,,35000000.0,,,,35000000.0,29229284.54,,,,,29229284.54,5770715.46,,,,1645500.0,-6251982.4638,,,,200000.0,200000.0,1445500.0,-18623.65,10480299.09,38976108.42,49456407.51,1645500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,603500.SH,20190426,20190426,20190331,1,1,,,21799890.22,,,,,,,,,,,,,7367325.7,29167215.92,25387627.13,12260486.34,18076374.11,,,,,,5081504.49,60805992.07,-31638776.15,,50000000.0,542465.75,,,50542465.75,15963531.15,130000000.0,,,,145963531.15,-95421065.4,,,291780.82,291780.82,-130908377.4923,10000000.0,20300.0,,,10020300.0,-9728519.18,-2956.74,-136791317.47,200479709.34,63688391.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,603500.SH,20190426,20190426,20190331,1,1,,,21799890.22,,,,,,,,,,,,,7367325.7,29167215.92,25387627.13,12260486.34,18076374.11,,,,,,5081504.49,60805992.07,-31638776.15,,50000000.0,542465.75,,,50542465.75,15963531.15,130000000.0,,,,145963531.15,-95421065.4,,,291780.82,291780.82,,10000000.0,20300.0,,,10020300.0,-9728519.18,-2956.74,-136791317.47,200479709.34,63688391.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,603500.SH,20190418,20190418,20181231,1,1,82374662.95,567471.07,328251442.6,,,,,,,,,,,,,26944421.23,355195863.83,141709687.6,37614369.1,31718228.64,,,,,,25580339.13,236622624.47,118573239.36,,640000000.0,11569775.93,18803.42,,651588579.35,62404335.23,570000000.0,,,,632404335.23,19184244.12,20000000.0,,,20000000.0,102227025.3671,10000000.0,25759700.03,,,35759700.03,-15759700.03,6728.96,122004512.41,78475196.93,200479709.34,,,,-2616010.85,10424521.59,736522.32,,,,41872.82,,,-11569775.93,365671.61,,-17958226.86,67987501.47,-11780970.83,,118573239.36,,,,200479709.34,78475196.93,,,122004512.41
0,603501.SH,20190426,20190426,20190331,1,1,,,846077972.58,14188684.82,,,,,,,,,,,,2083344.9,862350002.3,797251831.59,48953802.26,28425378.79,,,,,,45105257.11,919736269.75,-57386267.45,,,,,,,11046809.92,,828519623.4,,,839566433.32,-839566433.32,603702537.58,,923263400.0,1526965937.58,588126940.3393,393736358.26,33312729.22,,169264750.0,596313837.48,930652100.1,336744.91,34036144.24,357703513.8,391739658.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,603505.SH,20190427,20190427,20190331,1,1,,,189751760.85,,,,,,,,,,,,,1402745.63,191154506.48,85081768.74,17665572.99,55658302.22,,,,,,14633080.28,173038724.23,18115782.25,,,,,,,41800902.39,4275000.0,,,,46075902.39,-46075902.39,70000000.0,,,70000000.0,-44506770.8417,,3086587.79,,,3086587.79,66913412.21,,38953292.07,45575728.51,84529020.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,603505.SH,20190418,20190418,20181231,1,1,137549907.15,23551033.96,495838863.55,100298.65,,,,,,,,,,,,6259990.68,502199152.88,157781898.31,58280415.36,91562964.43,,,,,,77210706.9,384835985.0,117363167.88,,,,705410.41,,705410.41,78199179.6,,6637479.35,,,84836658.95,-84131248.54,539045002.3,,81062503.8,620107506.1,222776099.5863,600704204.87,43273430.98,,38341930.39,682319566.24,-62212060.14,-481576.38,-29461717.18,75037445.69,45575728.51,,,,1721731.61,80256410.32,7781127.74,51776.04,,,-15025.19,1514228.93,,,-1191705.52,4484550.92,-7051454.38,-141353058.01,9214447.86,849196.45,117363167.88,,,,45575728.51,75037445.69,,,-29461717.18
0,603506.SH,20190430,20190430,20190331,1,1,,,322415837.25,,,,,,,,,,,,,54221438.72,376637275.97,199682784.1,113612939.25,22826135.7,,,,,,40340092.79,376461951.84,175324.13,,10000000.0,107205.48,11227749.75,,21334955.23,10041152.69,110000000.0,,,,120041152.69,-98706197.46,,,,220000.0,-105119448.98,,,,,,220000.0,,-98310873.33,395903322.45,297592449.12,220000.0,220000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,603506.SH,20190427,20190427,20181231,1,1,95867079.88,-304716.98,1098857033.09,,,,,,,,,,,,,105153588.47,1204010621.56,453976766.52,423353817.16,84683964.83,,,,,,87384261.49,1049398810.0,154611811.56,5304716.98,393500000.0,16163728.09,275395.17,,415243840.24,24866104.35,783500000.0,77401034.53,5000000.0,,890767138.88,-475523298.64,,,,301193279.01,-261335813.1006,,43899459.21,,15656973.89,59556433.1,241636845.91,,-79274641.17,475177963.62,395903322.45,301193279.01,150000.0,,5201802.32,5123135.45,228022.97,5752484.87,,,-128896.52,,,-16676914.19,-2445704.48,,567260.2,-58865851.05,120294109.09,,154611811.56,,,,395903322.45,475177963.62,,,-79274641.17
0,603507.SH,20190427,20190427,20190331,1,1,,,292708888.01,30718394.5,,,,,,,,,,,,8350589.74,331777872.25,286783666.04,46877710.62,5628121.26,,,,,,14615195.37,353904693.29,-22126821.04,,397438611.13,2232711.28,,,399671322.41,131820565.72,438709466.63,,20000.0,,570550032.35,-170878709.94,242982226.95,,,243982226.95,-260134219.6038,363978008.0,9566474.96,,6476016.0,380020498.96,-136038272.01,-1143651.23,-330187454.22,602798419.93,272610965.71,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,603507.SH,20190420,20190420,20181231,1,1,60298970.2,41843897.86,1099918270.24,131083463.91,,,,,,,,,,,,4863482.24,1235865216.39,807390632.27,176069171.32,38834207.05,,,,,,115958479.69,1138252490.33,97612726.06,6491295.29,1420000000.0,16068782.44,38140.8,,1442598218.53,370235255.8,1024300800.0,,3980347.0,,1398516402.8,44081815.73,1272276601.31,,2716484.31,1324801585.62,224038075.1466,877903181.87,61477400.53,,111425171.74,1050805754.14,273995831.48,6322228.4,422012601.67,180585818.26,602598419.93,49808500.0,,,11947616.9,48361301.15,1114489.17,30968.85,,,-25763.11,1314344.07,,-15067943.78,-5381127.37,,-93906586.02,-142726707.3,184508451.11,5300814.33,97612726.06,,,15490356.2,602598419.93,180585818.26,,,422012601.67
0,603508.SH,20190429,20190429,20190331,1,1,,,185837633.99,3925427.6,,,,,,,,,,,,34989187.93,224752249.52,74801177.57,56798574.82,56730056.78,,,,,,27906367.31,216236176.48,8516073.04,130202900.0,400500004.46,5265701.48,278189.42,,536246795.36,9414874.33,337471937.94,209638126.45,150000000.0,,706524938.72,-170278143.36,,,12845456.48,99513798.48,-189389271.1622,,,,9287889.54,9287889.54,90225908.94,,-71536161.38,276348083.72,204811922.34,86668342.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,603508.SH,20190418,20190418,20181231,1,1,191259214.32,-2978627.76,659848509.87,21102024.96,,,,,,,,,,,,21922631.18,702873166.01,210975720.95,119574657.49,63161814.17,,,,,,81339052.25,475051244.86,227821921.15,175849257.49,2366040000.0,52732743.19,16949.41,,2594638950.09,69259229.96,2455640204.49,,121000000.0,,2645899434.45,-51260484.36,,,,2400000.0,1156979412.7283,,44168651.6,840526.6,,44168651.6,-41768651.6,,134792785.19,141555298.53,276348083.72,2400000.0,2400000.0,,22109386.97,28517153.23,2957736.25,75446.04,,,20233.45,216561.2,,-73320267.74,-1781168.12,137347.87,-3843344.77,84058073.01,-26937822.78,7331999.98,227821921.15,,,,276348083.72,141555298.53,,,134792785.19
0,603515.SH,20190423,20190423,20190331,1,1,,,1940342428.96,,,,,,,,,,,,,37641899.0,1977984327.96,1546544797.34,353577167.93,84952489.4,,,,,,291179113.33,2276253568.0,-298269240.04,,8088909300.0,32777760.41,2412.37,,8121689472.78,42307217.39,7962725044.15,,,,8005032261.54,116657211.24,50000000.0,,,50000000.0,-259577207.1286,62793650.0,1462825.7,,595540.8,64852016.5,-14852016.5,-4991367.94,-201455413.24,491213211.14,289757797.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,603515.SH,20190423,20190423,20181231,1,1,899560999.78,-15365841.13,8655935687.92,1118655.81,,,,,,,,,,,,165586846.13,8822641189.86,5260922417.91,1062307588.76,617478033.88,,,,,,1260881315.16,8201589355.71,621051834.15,9000000.0,11806252446.65,159531102.85,533688.57,,11975317238.07,173396837.69,12152276000.0,,,,12325672837.69,-350355599.62,291689437.78,,800000.0,342171777.78,301581016.4274,203120834.3,234616113.61,,1290184.33,439027132.24,-96855354.46,1425770.82,175266650.89,315946560.25,491213211.14,49682340.0,,,62748310.24,99239677.41,6034687.29,22289280.04,,,609110.23,,-5546441.98,-228830966.23,-21039652.63,,-194565633.11,-169562780.6,165481084.84,,621051834.15,,,,491213211.14,315946560.25,,,175266650.89
0,603516.SH,20190425,20190425,20190331,1,1,,,50346969.97,1048790.39,,,,,,,,,,,,593564.67,51989325.03,23819684.62,31355778.76,8986280.12,,,,,,8907042.75,73068786.25,-21079461.22,,718063416.16,3822674.63,,,721886090.79,3183550.55,555500000.0,,,,558683550.55,163202540.24,,,,,139797228.9246,,,,,,,-132427.25,141990651.77,27792823.55,169783475.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,603516.SH,20190425,20190425,20181231,1,1,84819949.18,,282251865.14,16112789.39,,,,,,,,,,,,3367499.49,301732154.02,78624654.82,80640026.19,35589887.43,,,,,,47087415.59,241941984.03,59790169.99,,1778979073.84,11882102.99,,,1790861176.83,119109301.23,2191588000.0,,,,2310697301.23,-519836124.4,,,,427239316.3,-470078708.9798,,37418680.0,,7711705.41,45130385.41,382108930.89,1048020.55,-76889002.97,104681826.52,27792823.55,427239316.3,,,1902718.94,6045690.14,52999.07,1052161.94,,,149.95,,,-11882102.99,-296770.91,,-6612585.07,-21186324.21,5894283.95,,59790169.99,,,,27792823.55,104681826.52,,,-76889002.97
0,603517.SH,20190429,20190429,20190331,1,1,,,1337446050.26,,,,,,,,,,,,,4266036.15,1341712086.41,812024750.91,121481414.31,123979604.9,,,,,,100341304.8,1157827074.92,183885011.49,,,229675.58,119385.98,,349061.56,71912952.55,69394568.0,,,,141307520.55,-140958458.99,60000000.0,984500000.0,,1044500000.0,90166498.2953,,2717095.62,,2609000.0,5326095.62,1039173904.38,-1937477.6,1080162979.28,703252433.93,1783415413.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,603517.SH,20190416,20190416,20181231,1,1,630592673.7,3392347.2,5078767720.91,252532.74,,,,,,,,,,,,40858000.48,5119878254.13,3270917416.11,406957773.69,540370295.3,,,,,,417018640.42,4635264125.52,484614128.61,,,,8482219.09,,8482219.09,396344878.39,453551000.0,,30000000.0,,879895878.39,-871413659.3,210000000.0,,,219426070.4,-576652125.55,,198673977.5,,,198673977.5,20752092.9,3536819.35,-362510618.44,1065763052.37,703252433.93,9426070.4,9426070.4,,2916107.24,66283930.99,10096760.96,21586649.88,,,1602094.07,1164520.39,,1270842.92,-200255.69,-5088.11,-184586034.42,-69464727.43,-2042465.21,2006772.12,484614128.61,,,,703252433.93,1065763052.37,,,-362510618.44
0,603518.SH,20190427,20190427,20190331,1,1,,,986707158.75,1431725.94,,,,,,,,,,,,7790127.34,995929012.03,266824851.61,209303730.44,137006829.33,,,,,,211842622.65,824978034.03,170950978.0,,,,6025.0,,6025.0,19633108.69,,39236702.16,,,58869810.85,-58863785.85,,,,727350000.0,79172806.7681,475682157.91,47280571.24,,8286876.6,531249605.75,196100394.25,428043.35,308615629.75,699836068.88,1008451698.63,727350000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,603518.SH,20190403,20190403,20181231,1,1,310860115.62,236045134.7,3543993175.86,17367663.98,,,,,,,,,,,,35218546.93,3596579386.77,1415197984.32,741334540.71,278427994.93,,,,,,724608154.71,3159568674.67,437010712.1,,1337792738.24,3379705.05,,,1341172443.29,148473601.96,1106967460.94,36821945.81,1561253.18,,1293824261.89,47348181.4,448066000.0,,36800000.0,1007697900.28,345600111.1726,1114908741.08,249468743.82,,39790274.4,1404167759.3,-396469859.02,840092.72,88729127.2,611106941.68,699836068.88,522831900.28,,,-2864586.6,13021270.89,3902263.7,94654510.49,,,233393.63,395660.0,-6690077.46,-51791235.89,-25153474.35,-926783.62,-123938440.77,44465455.39,-65272043.5,10069549.87,437010712.1,,,,699836068.88,611106941.68,,,88729127.2
0,603519.SH,20190427,20190427,20190331,1,1,,,152018550.03,2859324.77,,,,,,,,,,,,36288285.5,191166160.3,146806567.64,9195071.1,6915657.6,,,,,,17802924.74,180720221.08,10445939.22,,,,40600.0,,40600.0,513706.38,,,,,513706.38,-473106.38,,,,,-10563116.0593,,,,,,,-1113139.72,8859693.12,172148071.6,181007764.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,603519.SH,20190423,20190423,20181231,1,1,91460365.24,2129404.39,552650227.49,10342438.37,,,,,,,,,,,,71308029.39,634300695.25,409247900.57,30023692.18,20567682.24,,,,,,102997890.88,562837165.87,71463529.38,206500000.0,,2930883.58,47000.0,,209477883.58,10901143.54,,,190000000.0,,200901143.54,8576740.04,,,,,70398787.3489,,71337814.2,,30021878.17,101359692.37,-101359692.37,-2129404.39,-23448827.34,195596898.94,172148071.6,,,,3288978.84,12532161.26,514456.32,,,,1435.41,,,-2930883.58,-625196.83,,28270486.02,-77582755.54,14636077.85,-231000.0,71463529.38,,,,172148071.6,195596898.94,,,-23448827.34
