,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales
0,600126.SH,20190817,20190817,20190630,1,1,3377189083.0,10268311516.22,5108059475.52,526960554.88,1806937.51,7170035971.74,,1468636507.66,266880363.87,40970931.51,380109844.95,,42251093.05,2182771208.9,,,,,,,,,1198092976.47,12749748898.15,,,6406333.27,,,,789908413.51,8430121930.6,1022367958.71,3016305.45,7642681.04,,,4050665991.4,,,24800722.73,57452712.0,,12061064.32,14515406033.03,,,,,,,,,,,,,,,,,27265154931.18,657371100.0,,,,,,1943771494.41,2420701558.07,1862467507.04,,,184794797.86,133716071.34,635536.22,21075000.0,382935323.64,,,,,,,,47199076.0,,6997296364.58,,,,,25337789.19,103826399.02,,786535288.21,,,,,,,,,,,,,,,,,7783831652.79,,,,,198995711.26,19282327567.13,19481323278.39,27265154931.18,,,,,,,,,,
1,600126.SH,20190817,20190817,20190630,1,1,3377189083.0,10268311516.22,5108059475.52,526960554.88,1806937.51,7170035971.74,,1468636507.66,266880363.87,,380109844.95,,42251093.05,2182771208.9,,,,,,,,,1198092976.47,12749748898.15,,,6406333.27,,,,789908413.51,,,,,,,4050665991.4,,,24800722.73,57452712.0,,12061064.32,14515406033.03,,,,,,,,,,,,,,,,,27265154931.18,657371100.0,,,,,,1943771494.41,2420701558.07,1862467507.04,,,184794797.86,133716071.34,635536.22,21075000.0,,,,,,,,,47199076.0,,6997296364.58,,,,,25337789.19,103826399.02,,786535288.21,,,,,,,,,,,,,,,,,7783831652.79,,,,,198995711.26,19282327567.13,19481323278.39,27265154931.18,,,,,,,,,,
0,600127.SH,20190817,20190817,20190630,1,1,641783218.0,470634100.88,-369640553.22,16315761.24,,305273997.97,618946.5,960000.0,133499027.32,136770451.08,151310976.62,,,598254310.9,,,,,,,,,46628004.76,1373315715.15,,,27895952.46,,,,,550104872.42,5126985.48,,,2646210.56,,168779510.2,,,3185297.27,479701.79,,6375000.0,780393893.41,,,,,,,,,,,,,,,,,2153709608.56,689061.91,895600000.0,,,,,100000000.0,91622967.64,110218115.59,,,9280801.42,3195183.78,203038.11,,42170711.21,,,,,,,,,,1252290817.75,,,,,,71742648.49,,72431710.4,,,,,,,,,,,,,,,,,1324722528.15,,,,,69880202.22,759106878.19,828987080.41,2153709608.56,,14351.29,,,,,,,,
1,600127.SH,20190817,20190817,20190630,1,1,641783218.0,470634100.88,-369640553.22,16315761.24,,305273997.97,,960000.0,133499027.32,,151310976.62,,,598254310.9,,,,,,,,,46628004.76,1373315715.15,,,27895952.46,,,,,,,,,2646210.56,,168779510.2,,,3185297.27,479701.79,,6375000.0,780393893.41,,,,,,,,,,,,,,,,,2153709608.56,689061.91,895600000.0,,,,,100000000.0,91622967.64,110218115.59,,,9280801.42,3195183.78,203038.11,,,,,,,,,,,,1252290817.75,,,,,,71742648.49,,72431710.4,,,,,,,,,,,,,,,,,1324722528.15,,,,,69880202.22,759106878.19,828987080.41,2153709608.56,,14351.29,,,,,,,,
0,600128.SH,20190830,20190830,20190630,1,1,246767500.0,526525866.69,388738732.68,142503712.15,,343359301.66,,32043159.23,422089482.31,,356510445.35,13446699.25,,200072386.69,,,,,,,,,81652690.17,1671948113.6,,,392137414.8,22455898.66,,,,,,,,,,84889633.18,,15893529.37,3439263.3,,,3500000.0,1617110541.39,,,,,,,,,,,,,,,,,3289058654.99,141032311.74,250120050.52,,,,,54554240.0,352260163.96,357528584.32,,,17509917.19,14860734.18,1039853.23,828060.11,,,,,,,,,8124671.54,,1209706575.34,,,,8833685.89,73638737.44,225352.99,,224348769.78,,,,,,,,,,,,,,,,,1434055345.12,,,,,319095298.02,1535908011.85,1855003309.87,3289058654.99,,231372200.33,,,,,,,,
1,600128.SH,20190830,20190830,20190630,1,1,246767500.0,526525866.69,388738732.68,142503712.15,,343359301.66,112897509.28,32043159.23,422089482.31,109876439.66,356510445.35,13446699.25,,200072386.69,,,,,,,,,81652690.17,1671948113.6,,,392137414.8,22455898.66,,,,308104442.09,210534149.77,,,,,84889633.18,,15893529.37,3439263.3,,,3500000.0,1617110541.39,,,,,,,,,,,,,,,,,3289058654.99,141032311.74,250120050.52,,,,50308800.0,54554240.0,352260163.96,357528584.32,,,17509917.19,14860734.18,1039853.23,828060.11,102571500.29,,,,,,,,8124671.54,,1209706575.34,,,618681.72,8833685.89,73638737.44,225352.99,,224348769.78,,,,,,,,,,,,,,,,,1434055345.12,,,,,319095298.02,1535908011.85,1855003309.87,3289058654.99,,231372200.33,,,,,,,,
0,600129.SH,20190816,20190816,20190630,1,1,556890744.0,2060348440.36,593768573.51,201969922.74,4017175.85,1757749950.48,543465234.56,253250091.85,1653651870.16,320767425.1,411170360.41,,,2729262136.96,,,,,,,,,79104120.7,7748421190.22,,,91097895.04,261613365.77,,,,2414756709.71,1340080923.73,95803.42,,64860.08,,1202666105.6,151307642.66,,41859938.71,56663645.97,,48147362.35,5675755653.04,,,,,,,,,,,,,,,,,13424176843.26,1089231368.0,2860000000.0,,,,,2110619428.06,1343368141.5,347370552.28,,,45728667.94,131850989.18,,7131928.98,976231813.32,,,,,,,,687618306.61,,8509919827.87,,62456022.28,1270191.1,,27682744.59,102427908.5,,1589260461.27,,,,,,,,,,,,,,,,,10099180289.14,405600.0,,,,-5217018.72,3330213572.84,3324996554.12,13424176843.26,306192226.8,-86375683.62,,,,,,,,
1,600129.SH,20190816,20190816,20190630,1,1,556890744.0,2060348440.36,593768573.51,201969922.74,4017175.85,1757749950.48,,253250091.85,1653651870.16,,411170360.41,,,2729262136.96,,,,,,,,,79104120.7,7748421190.22,,,91097895.04,261613365.77,,,,,,,,64860.08,,1202666105.6,151307642.66,,41859938.71,56663645.97,,48147362.35,5675755653.04,,,,,,,,,,,,,,,,,13424176843.26,1089231368.0,2860000000.0,,,,,2110619428.06,1343368141.5,347370552.28,,,45728667.94,131850989.18,,7131928.98,,,,,,,,,687618306.61,,8509919827.87,,,,,27682744.59,102427908.5,,1589260461.27,,,,,,,,,,,,,,,,,10099180289.14,405600.0,,,,-5217018.72,3330213572.84,3324996554.12,13424176843.26,306192226.8,-86375683.62,,,,,,,,
0,600130.SH,20190820,20190820,20190630,1,1,768000000.0,455922182.76,-414710939.28,66404174.11,,89614021.55,365900000.0,7163884.0,50961939.62,39378048.38,6938277.82,,,34428493.69,,,,,,,,,111609371.79,705994036.85,,,12418661.07,119847687.95,,,,73589687.14,,,,,,12592241.97,,,,,,1626152.44,320794430.57,,,,,,,,,,,,,,,,,1026788467.42,,,,,,,1405695.6,105363990.54,12873790.83,,,5342653.08,4716238.12,9697.95,,10371936.0,,,,,,,,,,140084002.12,,472724.0,,,,5786165.56,,6258889.56,,,,,,,,,,,,,,,,,146342891.68,,,,,,880445575.74,880445575.74,1026788467.42,,4830158.15,,,,,,,,
1,600130.SH,20190820,20190820,20190630,1,1,768000000.0,455922182.76,-414710939.28,66404174.11,,89614021.55,,7163884.0,50961939.62,,6938277.82,,,34428493.69,,,,,,,,,111609371.79,705994036.85,,,12418661.07,119847687.95,,,,,,,,,,12592241.97,,,,,,1626152.44,320794430.57,,,,,,,,,,,,,,,,,1026788467.42,,,,,,,1405695.6,105363990.54,12873790.83,,,5342653.08,4716238.12,9697.95,,,,,,,,,,,,140084002.12,,,,,,5786165.56,,6258889.56,,,,,,,,,,,,,,,,,146342891.68,,,,,,880445575.74,880445575.74,1026788467.42,,4830158.15,,,,,,,,
0,600131.SH,20190829,20190829,20190630,1,1,504125155.0,86993161.74,532484908.46,174139796.77,,275165663.05,,,1730404.12,2878893.58,3186022.46,,,716611.44,,,,,,,,,,283677594.65,,,468241201.09,,,,,1341964893.22,262784206.99,,1008457.09,,,22581175.78,,,,39252235.96,,,2158332170.13,,,,,,,,,,,,,,,,,2442009764.78,527140000.0,,,,,,,104216991.06,49862187.38,,,3876823.82,12935153.36,,15009126.37,59548014.55,,,,,,,,279960000.0,,525408296.54,,1000000.0,,26719986.3,,42891694.54,,612280694.2,,,,,,,,,,,,,,,,,1137688990.74,,,,,6577752.07,1297743021.97,1304320774.04,2442009764.78,14529013.36,,,,,,,,,
1,600131.SH,20190829,20190829,20190630,1,1,504125155.0,86993161.74,532484908.46,174139796.77,,275165663.05,,,1730404.12,,3186022.46,,,716611.44,,,,,,,,,,283677594.65,,,468241201.09,,,,,,,,,,,22581175.78,,,,39252235.96,,,2158332170.13,,,,,,,,,,,,,,,,,2442009764.78,527140000.0,,,,,,,104216991.06,49862187.38,,,3876823.82,12935153.36,,15009126.37,,,,,,,,,279960000.0,,525408296.54,,,,26719986.3,,42891694.54,,612280694.2,,,,,,,,,,,,,,,,,1137688990.74,,,,,6577752.07,1297743021.97,1304320774.04,2442009764.78,14529013.36,,,,,,,,,
0,600132.SH,20190824,20190824,20190630,1,1,483971198.0,,319789283.76,241985599.0,,625901380.41,671483769.41,2500000.0,77130003.94,18653437.68,15815302.99,,2832314.38,341586607.65,,,,,,,,,15948146.25,1771850962.71,,,217032368.61,,,,,1175520439.15,13951101.33,,,,,247603255.75,,,,130173993.46,,3366152.2,1788647310.5,,,,,,,,,,,,,,,,,3560498273.21,,,,,,,,533978666.35,55442135.83,,,94934604.25,93475770.26,2993742.5,232306174.4,829841595.08,,,,,,,,242900000.0,,2085872688.67,,,,,6461580.72,143892410.51,,429173991.23,,,,,,,,,,,,,,,,,2515046679.9,,,,,48884508.14,996567085.17,1045451593.31,3560498273.21,278820000.0,-49178995.59,,,,,,,,
1,600132.SH,20190824,20190824,20190630,1,1,483971198.0,,319789283.76,241985599.0,,625901380.41,,2500000.0,77130003.94,,15815302.99,,2832314.38,341586607.65,,,,,,,,,15948146.25,1771850962.71,,,217032368.61,,,,,,,,,,,247603255.75,,,,130173993.46,,3366152.2,1788647310.5,,,,,,,,,,,,,,,,,3560498273.21,,,,,,,,533978666.35,55442135.83,,,94934604.25,93475770.26,2993742.5,232306174.4,,,,,,,,,242900000.0,,2085872688.67,,,,,6461580.72,143892410.51,,429173991.23,,,,,,,,,,,,,,,,,2515046679.9,,,,,48884508.14,996567085.17,1045451593.31,3560498273.21,278820000.0,-49178995.59,,,,,,,,
0,600133.SH,20190830,20190830,20190630,1,1,725779521.0,1274720706.67,1622215284.05,169794816.9,135614506.72,3065643059.66,,22386068.18,3726267725.79,829768060.67,110385412.94,50270404.34,,8423971473.6,,,,,,,,,227469975.6,16836213405.36,,,1142937714.39,859802677.03,,,768249094.29,852155955.06,776697926.2,,2609313.51,,,1650058872.5,,59559148.75,4903327.52,137961886.55,,9400000.0,7831471362.94,,,,,,,,,,,,,,,,,24667684768.3,5772858732.09,1806006600.0,,,,,50600000.0,4645950061.49,1111279814.81,,,9701220.6,389898768.75,93388614.94,20504166.68,636405222.73,,,,,,,,2558386912.89,315200000.0,11637321382.89,1732325234.49,41655547.91,137684300.0,34058245.15,73563370.33,8924933.01,,7801070362.98,,,,,,,,,,,,,,,,,19438391745.87,,,,,1001168187.09,4228124835.34,5229293022.43,24667684768.3,,,300000000.0,,,,,,380051224.58,
0,600135.SH,20190820,20190820,20190630,1,1,372991735.0,899904900.19,262940772.68,154080833.68,,304199517.18,,267348377.71,320214651.52,15949048.25,19923343.75,,,452879236.87,,,,,,,,,379160755.16,1759674930.44,24000000.0,,,24519379.87,,,,339317305.56,131618605.85,,,,,122400919.23,,,388508.41,326488.32,,,642571207.24,,,,,,,,,,,,,,,,,2402246137.68,,334177822.98,,,,,148320850.36,145244117.75,12768405.77,,,10114508.07,2398112.5,,,17968949.11,,,,,,,,,,670992766.54,,,,,,20405845.92,,20405845.92,,,,,,,,,,,,,,,,,691398612.46,,,,,20929283.67,1689918241.55,1710847525.22,2402246137.68,,,,,,,,,,
1,600135.SH,20190820,20190820,20190630,1,1,372991735.0,899904900.19,262940772.68,154080833.68,,304199517.18,,267348377.71,320214651.52,,19923343.75,,,452879236.87,,,,,,,,,379160755.16,1759674930.44,24000000.0,,,24519379.87,,,,,,,,,,122400919.23,,,388508.41,326488.32,,,642571207.24,,,,,,,,,,,,,,,,,2402246137.68,,334177822.98,,,,,148320850.36,145244117.75,12768405.77,,,10114508.07,2398112.5,,,,,,,,,,,,,670992766.54,,,,,,20405845.92,,20405845.92,,,,,,,,,,,,,,,,,691398612.46,,,,,20929283.67,1689918241.55,1710847525.22,2402246137.68,,,,,,,,,,
0,600136.SH,20190830,20190830,20190630,1,1,487182186.0,2150887078.3,1089718638.88,12108604.09,,184858743.52,,4479183.11,1569017707.17,,729216686.29,,1241905.15,1197089417.68,,3010000.0,,,,,,,52853722.78,3977355401.1,,,1373225725.27,,,,,,,,,,,274814084.43,,3381764122.53,58987364.97,41368236.23,,782906025.0,6685742821.32,,,,,,,,,,,,,,,,,10663098222.42,1188196670.95,1257259482.1,,,,,38000000.0,432594613.81,181826374.48,,,7370597.51,155284091.1,75951719.66,63888167.27,,,,,,,,,332300000.0,,3840373440.08,598029073.53,,,1360896.99,117674761.47,,181747000.0,2323155115.71,,,,,,,,,,,,,,,,,6163528555.79,,,,,328759172.83,4170810493.8,4499569666.63,10663098222.42,,430913986.53,,,,,,,,
1,600136.SH,20190830,20190830,20190630,1,1,487182186.0,2150887078.3,1089718638.88,12108604.09,,184858743.52,,4479183.11,1569017707.17,235588035.4,729216686.29,,1241905.15,1197089417.68,,3010000.0,,,,,,,52853722.78,3977355401.1,,,1373225725.27,,,,,18086391.51,10569086.5,,,,,274814084.43,,3381764122.53,58987364.97,41368236.23,,782906025.0,6685742821.32,,,,,,,,,,,,,,,,,10663098222.42,1188196670.95,1257259482.1,,,,,38000000.0,432594613.81,181826374.48,,,7370597.51,155284091.1,75951719.66,63888167.27,1295898394.15,,,,,,,,332300000.0,,3840373440.08,598029073.53,236146712.77,,1360896.99,117674761.47,,181747000.0,2323155115.71,,,,,,,,,,,,,,,,,6163528555.79,,,,,328759172.83,4170810493.8,4499569666.63,10663098222.42,,430913986.53,,,,,,,,
0,600137.SH,20190820,20190820,20190630,1,1,97217588.0,341797748.84,45848819.07,12595248.31,,160011835.01,,,65934202.45,7076079.15,34035314.68,,,112444391.79,,,,,,,,,175886020.74,555387843.82,,,,2090337.52,,,,76764499.17,1941329.79,,,,,38901320.24,,,876318.37,11086070.95,,,132659876.04,,,,,,,,,,,,,,,,,688047719.86,,,,,,,84168817.32,74583986.09,9569192.73,,,4726448.89,2931881.88,,11666110.56,1830429.49,,,,,,,,,,189476866.96,,,,,388948.68,722500.0,,1111448.68,,,,,,,,,,,,,,,,,190588315.64,,,,,,497459404.22,497459404.22,688047719.86,,,,,,,,,,
1,600137.SH,20190820,20190820,20190630,1,1,97217588.0,341797748.84,45848819.07,12595248.31,,160011835.01,,,65934202.45,,34035314.68,,,112444391.79,,,,,,,,,175886020.74,555387843.82,,,,2090337.52,,,,,,,,,,38901320.24,,,876318.37,11086070.95,,,132659876.04,,,,,,,,,,,,,,,,,688047719.86,,,,,,,84168817.32,74583986.09,9569192.73,,,4726448.89,2931881.88,,11666110.56,,,,,,,,,,,189476866.96,,,,,388948.68,722500.0,,1111448.68,,,,,,,,,,,,,,,,,190588315.64,,,,,,497459404.22,497459404.22,688047719.86,,,,,,,,,,
0,600138.SH,20190816,20190816,20190630,1,1,723840000.0,1752698939.75,3750443984.32,195234722.73,,978819501.79,,37782459.65,2317580748.08,242404053.34,990850573.35,,,2313098498.61,,,,,,,,,92115033.88,6972650868.7,,,2426709432.36,172528449.06,,,,3449694568.17,684958239.68,13082297.28,,,,932520502.71,707967.23,47584152.97,367351097.74,218196757.95,,232429862.99,8606166138.37,,,,,,,,,,,,,,,,,15578817007.07,896696768.44,2408236551.56,,,,,300000000.0,1230637855.9,1317846673.96,,,110642306.45,174434577.44,3679025.35,34017731.5,442403226.12,,,,,,,,54900000.0,16036975.36,6092834923.64,,,,,,,364500.54,897061268.98,,,,,,,,,,,,,,,,,6989896192.62,,,,,2188692091.6,6400228722.85,8588920814.45,15578817007.07,,-21988923.95,,,,,,,,
0,600139.SH,20190831,20190831,20190630,1,1,661890508.0,388552748.53,-733847285.9,84172640.73,714038.4,238561451.41,,,7283479.3,4334031.07,1506434.27,,,,,601833556.36,,,,,,,144925.88,853663878.29,,,,56069619.54,,,1893974609.88,16245418.79,,,,,,356952723.58,,151334032.09,29608407.66,6746188.78,,866000.0,2511797000.32,,,,,,,,,,,,,,,,,3365460878.61,1245985047.05,,,,,,,1047262.34,,,,1683586.92,12776452.08,51501405.32,56627.55,69951573.19,,,,,,,,240685816.67,192000000.0,569702724.07,,38087426.08,0.0,603866578.15,998142.45,,,1888937193.73,,,,,,,,,,,,,,,,,2458639917.8,,,,,505338311.05,401482649.76,906820960.81,3365460878.61,,,,,,,,,,
1,600139.SH,20190831,20190831,20190630,1,1,661890508.0,388552748.53,-733847285.9,84172640.73,714038.4,238561451.41,,,7283479.3,,1506434.27,,,,,601833556.36,,,,,,,144925.88,853663878.29,,,,56069619.54,,,1893974609.88,,,,,,,356952723.58,,151334032.09,29608407.66,6746188.78,,866000.0,2511797000.32,,,,,,,,,,,,,,,,,3365460878.61,1245985047.05,,,,,,,1047262.34,,,,1683586.92,12776452.08,51501405.32,56627.55,,,,,,,,,240685816.67,192000000.0,569702724.07,,,,603866578.15,998142.45,,,1888937193.73,,,,,,,,,,,,,,,,,2458639917.8,,,,,505338311.05,401482649.76,906820960.81,3365460878.61,,,,,,,,,,
0,600141.SH,20190813,20190813,20190630,1,1,727180828.0,3853731212.06,1626769338.3,301563770.13,283839.77,2902605623.62,151560273.97,,1265564694.32,188234868.23,237943221.68,,18133.19,1920972950.59,,,,,,,,,867574885.79,7858149196.44,,,1285637436.54,9765213.25,,,3000000.0,13329949957.53,2613553629.19,11174543.65,,,,1343372327.14,3925517.41,978689936.13,232723373.93,77547980.33,,317413239.6,20397128426.32,,,,,,,,,,,,,,,,,28255277622.76,3340179061.48,8033854357.25,,,,,1428633403.39,2632870517.83,281645494.02,,,128104690.86,77957249.45,22073020.39,1685999.9,589560932.02,,,,,,,,1967579660.44,,15165109857.3,297280116.54,250902986.79,128082000.0,,57734460.55,503912216.94,,4578090842.3,,1144531.75,,,,,,,,,,,,,,,19743200699.6,,,,,999207989.65,7512868933.51,8512076923.16,28255277622.76,,5839945.25,997500000.0,,,,,,,
1,600141.SH,20190813,20190813,20190630,1,1,727180828.0,3853731212.06,1626769338.3,301563770.13,283839.77,2902605623.62,151560273.97,,1265564694.32,188234868.23,237943221.68,,18133.19,1920972950.59,,,,,,,,,867574885.79,7858149196.44,,,1285637436.54,9765213.25,,,3000000.0,13329949957.53,2613553629.19,11174543.65,,,,1343372327.14,3925517.41,978689936.13,232723373.93,77547980.33,,317413239.6,20397128426.32,,,,,,,,,,,,,,,,,28255277622.76,3340179061.48,8033854357.25,,,,,1428633403.39,2632870517.83,281645494.02,,,128104690.86,77957249.45,22073020.39,1685999.9,589560932.02,,,,,,,,1967579660.44,,15165109857.3,297280116.54,250902986.79,128082000.0,,57734460.55,503912216.94,,4578090842.3,,1144531.75,,,,,,,,,,,,,,,19743200699.6,,,,,999207989.65,7512868933.51,8512076923.16,28255277622.76,,5839945.25,997500000.0,,,,,,,
0,600143.SH,20190827,20190827,20190630,1,1,2716784786.0,3484562916.56,3766191334.1,544858359.49,6175520.29,2542472638.22,,1557137071.17,3707749125.03,280743020.96,389511788.42,,860550.61,2981300675.75,,,,,,,,,167384635.52,11699635030.54,,,1658571389.95,65691163.32,,,,10581321389.45,741098576.38,,,,,2290154584.92,,272722928.32,84537074.9,204216942.32,28177954.51,145777892.53,16129916896.6,,,,,,,,,,,,,,,,,27829551927.14,2873530000.0,7631308306.28,,,,,356420963.08,2257907251.61,251896090.76,,,63173067.36,140760789.06,45263663.21,263099971.1,435779072.51,,,,,,,,1197940000.0,,12643549174.97,999033561.35,,,,24457068.34,843308870.62,210000000.0,4950329500.31,,,,,,,,,,,,,,,,,17593878675.28,429875909.37,,,,143726950.38,10091946301.48,10235673251.86,27829551927.14,,3249294.41,,,,,,,,
1,600143.SH,20190827,20190827,20190630,1,1,2716784786.0,3484562916.56,3766191334.1,544858359.49,6175520.29,2542472638.22,,1557137071.17,3707749125.03,,389511788.42,,860550.61,2981300675.75,,,,,,,,,167384635.52,11699635030.54,,,1658571389.95,65691163.32,,,,,,,,,,2290154584.92,,272722928.32,84537074.9,204216942.32,28177954.51,145777892.53,16129916896.6,,,,,,,,,,,,,,,,,27829551927.14,2873530000.0,7631308306.28,,,,,356420963.08,2257907251.61,251896090.76,,,63173067.36,140760789.06,45263663.21,263099971.1,,,,,,,,,1197940000.0,,12643549174.97,999033561.35,,,,24457068.34,843308870.62,210000000.0,4950329500.31,,,,,,,,,,,,,,,,,17593878675.28,429875909.37,,,,143726950.38,10091946301.48,10235673251.86,27829551927.14,,3249294.41,,,,,,,,
0,600145.SH,20190831,20190831,20190630,1,1,1491100380.0,1514975748.93,-2409652119.47,35700540.76,,461885.79,,,5863684.32,297733057.63,,,,231802.22,,,,,,,,,171212910.5,475503340.46,,,,,,,,52902793.73,,,,,,17861689.9,,614065670.12,,,,,684830153.75,,,,,,,,,,,,,,,,,1160333494.21,,,,,,,,5424344.03,1000.0,,,5365973.67,15604568.3,,,106498086.34,,,,,,,,,209218731.77,342112704.11,,,,188869403.86,,,,188869403.86,,,,,,,,,,,,,,,,,530982107.97,,,,,-2773163.98,632124550.22,629351386.24,1160333494.21,,,,,,,,,,
0,600146.SH,20190827,20190827,20190630,1,1,469970000.0,2625258504.18,-2115818339.47,4138068.23,,46996270.35,,,224454117.34,,90586004.18,,,374425399.07,,,,,,,,,42703363.82,1279019659.26,,,135736631.27,,,,,,,,,,,50389209.75,,9119386.84,38891149.71,416452.56,,89790952.62,493200877.48,,,,,,,,,,,,,,,,,1772220536.74,48160966.01,184497603.62,,,,,7415410.85,291993443.57,21474904.96,,,22211925.0,102736557.81,,,,,,,,,,,54761064.12,,736499750.38,,,,5619110.4,11219789.43,,,65208261.65,,,,,,,,,,,,,,,,,801708012.03,,,,,-4277612.67,974790137.38,970512524.71,1772220536.74,,-8758095.56,,,,,,,,
1,600146.SH,20190827,20190827,20190630,1,1,469970000.0,2625258504.18,-2115818339.47,4138068.23,,46996270.35,,,224454117.34,499854504.5,90586004.18,,,374425399.07,,,,,,,,,42703363.82,1279019659.26,,,135736631.27,,,,,84611756.74,84245337.99,,,,,50389209.75,,9119386.84,38891149.71,416452.56,,89790952.62,493200877.48,,,,,,,,,,,,,,,,,1772220536.74,48160966.01,184497603.62,,,,,7415410.85,291993443.57,21474904.96,,,22211925.0,102736557.81,,,51408840.45,,,,,,,,54761064.12,,736499750.38,,208395.81,,5619110.4,11219789.43,,,65208261.65,,,,,,,,,,,,,,,,,801708012.03,,,,,-4277612.67,974790137.38,970512524.71,1772220536.74,,-8758095.56,,,,,,,,
0,600148.SH,20190823,20190823,20190630,1,1,141516450.0,89117475.01,165754156.47,30756916.63,11771675.09,79377323.22,,312997823.89,350138260.71,4344682.38,11617889.57,,,163211150.48,,,,,,,,,5224293.72,926911423.97,,,,,,,,204268841.89,8126777.95,,,,,13272128.21,,,1653505.28,15847499.48,,2131663.7,245300416.51,,,,,,,,,,,,,,,,,1172211840.48,4000000.0,,,,,,159748706.87,312062965.53,3040787.81,,,6447633.98,6925494.29,,0.0,17665201.24,,,,,,,,8983866.28,793572.44,515668228.44,,31988174.87,,26877943.64,27772.22,42619693.51,,105513584.24,,,,,,,,,,,,,,,,,621181812.68,,,,,112245303.36,438784724.44,551030027.8,1172211840.48,,-131948.76,,,,,,,,
1,600148.SH,20190823,20190823,20190630,1,1,141516450.0,89117475.01,165754156.47,30756916.63,11771675.09,79377323.22,,312997823.89,350138260.71,,11617889.57,,,163211150.48,,,,,,,,,5224293.72,926911423.97,,,,,,,,,,,,,,13272128.21,,,1653505.28,15847499.48,,2131663.7,245300416.51,,,,,,,,,,,,,,,,,1172211840.48,4000000.0,,,,,,159748706.87,312062965.53,3040787.81,,,6447633.98,6925494.29,,0.0,,,,,,,,,8983866.28,793572.44,515668228.44,,,,26877943.64,27772.22,42619693.51,,105513584.24,,,,,,,,,,,,,,,,,621181812.68,,,,,112245303.36,438784724.44,551030027.8,1172211840.48,,-131948.76,,,,,,,,
0,600149.SH,20190831,20190831,20190630,1,1,380160000.0,105973752.03,-328238167.24,46544231.47,,76352538.01,,,13608591.47,,312731.87,,,1470468.78,,,,,,,,,7072876.84,100305936.96,,,15038313.92,127064920.02,,,,,,,,,,15436588.23,,40359271.98,20105430.02,4017320.88,,11882107.2,518023464.99,,,,,,,,,,,,,,,,,618329401.95,,,,,,,,42862845.02,2738640.19,,,810749.64,5792463.82,,,,,,,,,,,,,75274128.78,,,,,4864445.09,272702380.31,,277566825.4,,,,,,,,,,,,,,,,,352840954.18,,,,,61048631.51,204439816.26,265488447.77,618329401.95,,,,,,,,,,
1,600149.SH,20190831,20190831,20190630,1,1,380160000.0,105973752.03,-328238167.24,46544231.47,,76352538.01,,,13608591.47,1488729.99,312731.87,,,1470468.78,,,,,,,,,7072876.84,100305936.96,,,15038313.92,127064920.02,,,,278544820.04,5574692.7,,,,,15436588.23,,40359271.98,20105430.02,4017320.88,,11882107.2,518023464.99,,,,,,,,,,,,,,,,,618329401.95,,,,,,,,42862845.02,2738640.19,,,810749.64,5792463.82,,,23069430.11,,,,,,,,,,75274128.78,,,,,4864445.09,272702380.31,,277566825.4,,,,,,,,,,,,,,,,,352840954.18,,,,,61048631.51,204439816.26,265488447.77,618329401.95,,,,,,,,,,
